0, 29998.188177906064, 29998.188177906064
1, 25327.217924875888, 29998.188177906064
2, 21153.68945411756, 29998.188177906064
3, 324.2493390657119, 29998.188177906064
4, 168.53869727657047, 29998.188177906064
5, 85.09074186829437, 29998.188177906064
6, 22277.90231947325, 29998.188177906064
7, 24809.89557137982, 29998.188177906064
8, 24598.53404379198, 29998.188177906064
9, 23648.94324324101, 29998.188177906064
10, 21408.636232441753, 29998.188177906064
11, 29190.13426085779, 29998.188177906064
12, 21997.71857810941, 29998.188177906064
13, 21254.726800260003, 29998.188177906064
14, 23997.32275618541, 29998.188177906064
15, 22367.61935686473, 29998.188177906064
16, 30093.589267752704, 30093.589267752704
17, 17459.013850303996, 30093.589267752704
18, 26728.02647534252, 30093.589267752704
19, 24520.531380344553, 30093.589267752704
20, 848.0655320634298, 30093.589267752704
21, 219.2369920912993, 30093.589267752704
22, 15083.528833876826, 30093.589267752704
23, 21530.428061220042, 30093.589267752704
24, 30264.062358027564, 30264.062358027564
25, 22075.323847155792, 30264.062358027564
26, 23890.937648518695, 30264.062358027564
27, 23970.149331712913, 30264.062358027564
28, 30870.49578324429, 30870.49578324429
29, 25100.48196140759, 30870.49578324429
30, 248.74263971542337, 30870.49578324429
31, 24833.65191613498, 30870.49578324429
32, 34155.84945839847, 34155.84945839847
33, 22380.411121001103, 34155.84945839847
34, 373.67369231670716, 34155.84945839847
35, 25461.265127090606, 34155.84945839847
36, 42038.350857314865, 42038.350857314865
37, 25997.961036253437, 42038.350857314865
38, 23405.13253610143, 42038.350857314865
39, 24005.991476020215, 42038.350857314865
40, 24955.435582185524, 42038.350857314865
41, 30771.742599356552, 42038.350857314865
42, 27825.196566849576, 42038.350857314865
43, 29088.66861630889, 42038.350857314865
44, 28217.351530793712, 42038.350857314865
45, 24229.064630869172, 42038.350857314865
46, 27003.794824871577, 42038.350857314865
47, 29864.337802922822, 42038.350857314865
48, 24091.031336230255, 42038.350857314865
49, 25420.129338624803, 42038.350857314865
50, 20749.66640097662, 42038.350857314865
51, 24276.814611767986, 42038.350857314865
52, 24575.213866722486, 42038.350857314865
53, 18159.557000444147, 42038.350857314865
54, 856.0826161033818, 42038.350857314865
55, 28382.522608500978, 42038.350857314865
56, 24711.422085993836, 42038.350857314865
57, 126.78637084725874, 42038.350857314865
58, 25891.412239933292, 42038.350857314865
59, 26088.436544822456, 42038.350857314865
60, 316.0740065109413, 42038.350857314865
61, 20667.94728024918, 42038.350857314865
62, 26637.195858773528, 42038.350857314865
63, 24061.617696155045, 42038.350857314865
64, 196.6357884266771, 42038.350857314865
65, 30439.61687226114, 42038.350857314865
66, 23757.095903639987, 42038.350857314865
67, 25234.76925964038, 42038.350857314865
68, 23957.025114795695, 42038.350857314865
69, 30191.11862847063, 42038.350857314865
70, 25643.766650361715, 42038.350857314865
71, 25047.243217623014, 42038.350857314865
72, 18916.662158959112, 42038.350857314865
73, 26746.64133053895, 42038.350857314865
74, 22827.697196479683, 42038.350857314865
75, 13021.240770069338, 42038.350857314865
76, 29694.183839913654, 42038.350857314865
77, 23467.76571866589, 42038.350857314865
78, 24716.216163333247, 42038.350857314865
79, 26538.42325117247, 42038.350857314865
80, 24927.14774606652, 42038.350857314865
81, 223.4618794215723, 42038.350857314865
82, 25853.08109363632, 42038.350857314865
83, 25608.490233560806, 42038.350857314865
84, 29520.827312769674, 42038.350857314865
85, 23460.248065619016, 42038.350857314865
86, 403.9661308006082, 42038.350857314865
87, 23731.0832263653, 42038.350857314865
88, 213.5215885937503, 42038.350857314865
89, 14186.551910942886, 42038.350857314865
90, 26043.36701892243, 42038.350857314865
91, 276.81743579474795, 42038.350857314865
92, 21063.762114430312, 42038.350857314865
93, 28559.70166411738, 42038.350857314865
94, 369.6441463942085, 42038.350857314865
95, 21801.307853539016, 42038.350857314865
96, 26731.878719189925, 42038.350857314865
97, 21625.085201984813, 42038.350857314865
98, 30124.067781594364, 42038.350857314865
99, 12812.984870812883, 42038.350857314865
